Winner, Blue Score, Purple Score, Blue State, Purple State, Time to Goal, Time Left
Blue,32,10,Alive,Dead,14.04027,5.959728
Purple,11,40,Dead,Alive,10.66024,9.339756
Blue,56,0,Alive,Dead,12.84027,7.159727
Blue,54,0,Alive,Dead,12.72027,7.279727
Blue,52,0,Alive,Dead,13.70027,6.299727
